0,0,-0,-0,0,0,0,-0,-0,-0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0,0,-0,0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,0,0,-0,-0,0,0,0,0,-0,-0,0,0,0,-0,0,0,0,-0,0,0,-0,0,0,-0,-0,0,0,-0,-0,0,0,0,0,-0,-0,-0,0,0,0,-0,0,0,-0,0,-0,0,-0,-0,-0,0,0,0,-0,-0,0,-0,0,-0,-0,-0,-0,0,-0,0,0,-0,-0,0,-0,-0,-0,0,0,0,-0,0,0,0,0,0,-0,0,0,-0,0,0,-0,0,0,0,0,0,0,-0,0,-0,-0,0,-0,0,-0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,-0,0,0,0,-0,0,-0,0,0,0,-0,-0,0,-0,-0,0,0,0,-0,-0,-0,0,-0,0,-0,-0,0,-0,-0,0,0,0,0,-0,0,-0,0,-0,0,0,0,0,-0,0,0,0,0,0,-0,-0,-0,0,-0,-0,0,-0,0,0,-0,-0,0,0,0,0,-0,-0,-0,-0,0,-0,0,-0,-0,0,-0,0,0,-0,-0,0,-0,0,0,-0,0,-0,-0,-0,0,-0,0,0,-0,-0
-0,-0,-0,-0,-0,-0,-0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,0,-0,-0,-0,-0,0,-0,-0,-0,-0,-0,0,0,-0,0,0,-0,0,-0,-0,-0,-0,0,0,-0,-0,0,-0,-0,0,0,0,-0,-0,0,-0,-0,-0,-0,0,-0,0,-0,0,-0,0,-0,-0,-0,-0,0,0,-0,0,0,-0,-0,-0,-0,-0,-0,-0,0,-0,0,-0,0,-0,-0,-0,-0,0,-0,-0,0,-0,-0,0,-0,0,-0,-0,-0,-0,0,0,-0,-0,-0,0,-0,-0,0,-0,-0,-0,-0,-0,-0,0,-0,-0,0,0,-0,-0,-0,0,-0,-0,-0,0,-0,-0,-0,-0.31042,0,0,-0,-0,0,-0,-0,0,-0,0,-0,-0,-0,-0,-0,-0,-0,-0.21089,-0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,-0,0,-0,-0,-0,-0,-0,-0,0,0,0,-0,-0,0,0,0,-0,-0,-0,-0,-0,-0,0,-0,-0,0,0,-0,-0,-0,-0,-0,0,-0,-0,-0,0,0,0,-0,-0,0,-0,-0,-0,-0,-0,0,-0,0,-0,0,-0,0,0,-0,0,-0,-0,-0,0,-0,-0,0,0,-0,0,-0,-0,0,0
0,0,-0,0,0,0,-0,-0,-0,-0,0,0,-0,0,0,0,0,0,0,0,-0,0,-0,-0,-0,0,-0,0,-0,-0,0,0,-0,-0,-0,-0,-0,0,0,0,-0,0,0,-0,0,0,-0,0,-0,0,0,0,0,0,-0,-0,-0,0,0,0,0,-0,0,0,0,-0,-0,0,0,-0,-0,-0,0,-0,0,-0,-0,0,0,-0,-0,-0,0,0,-0,-0,-0,0,0,0,0,0,-0,-0,-0,-0,-0,0,0,0,-0,-0,0,-0,0,-0,-0,-0,0,0,-0,0,-0,-0,-0,-0,0,-0,-0,-0,-0,0,0,0,0,0,-0,0,0,-0,0,0,-0,0,0,0,0,0,-0,-0,-0,0,0,0,0,0,0,-0,0,0,0,-0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,0,-0,-0,-0,0,-0,0,0,0,-0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,-0,0,0,0,0,0,-0,-0,0,-0,0,0,-0,-0,-0,-0,-0,-0,0,-0,-0,-0,0,0,-0,-0,0,0,0,-0,0,0,-0,-0,0,-0,0,0,0,-0,0,0,-0,-0,0,0,0,0,0,0,0,-0,-0
-0,0,0,0,-0,0,-0,0,0,-0,0,-0,0,-0,-0,0,0,-0,-0,-0,0,-0,0,0,-0,-0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,-0,-0,0,-0,-0,-0,-0,0,-0,0,0,0,0,-0,0,-0,-0,0,0,-0,-0,-0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,-0,-0,-0,-0,0,0,0,-0,0,0,0,0,0,0,-0,-0,-0,0,0,0,0,-0,0,-0,-0,-0,0,0,0,0,0,-0,-0,-0,0,0,0,-0,-0,0,-0,-0,-0,0,0,0,-0,-0,-0,0,-0,-0,0,0,0,0,-0,0,0,-0,-0,0,-0,-0,-0,-0,-0,0,-0,-0,0,0,-0,0,0,0,-0,-0,0,0,0,-0,-0,-0,0,0,-0,-0,-0,0,0,-0,-0,0,-0,-0,-0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,-0,0,-0,-0,-0,0,0,-0,0,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,-0,0,0,-0,0,0,0,-0,-0,-0,-0,-0,-0,0,-0,-0
0,-0,-0,-0,-0,-0,0,0,-0,-0,-0,0,-0,-0,0,0,-0,-0,-0,-0,-0,0,-0,0,-0,-0,-0,0,-0,0,-0,0,-0,0,0,0,0,-0,-0,0,-0,0,0,0,0,-0,-0,0,0,-0,-0,0,-0,0,0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,-0,-0,0,0,-0,0,0,0,-0,-0,0,0,-0,-0,-0,-0,0,-0,-0,0,-0,0,-0,-0,-0,-0,0,0,-0,0,0,-0,-0,-0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,-0,0,0,0,-0,-0,0,0,-0,0,-0,-0,-0,-0,0,-0,-0,-0,-0,-0,-0,0,-0,-0,-0,-0,0,-0,0,-0,-0,-0,0,0,-0,-0,0,0,0,-0,-0,0,-0,-0,0,0,-0,-0,-0,0,0,0,-0,0,0,-0,0,-0,-0,-0,-0,-0,-0,-0,0,0,0,-0,-0,-0,0,0,0,0,-0,-0,-0,0,-0,-0,-0,0,0,0,0,-0,-0,-0,-0,0,0,-0,0,0,-0,-0,0,-0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,0,0,-0,-0,-0,-0,-0,0,0,0,0,-0,0,0,0,0,-0,0,-0,-0,-0
0,0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,0,-0,-0,0,0,-0,-0,0,-0,0,-0,-0,-0,-0,0,0,-0,0,0,0,0,0,0,-0,0,0,-0,-0,-0,-0,-0,0,-0,0,0,-0,-0,-0,0,0,0,0,0.23036,0,-0,0,0,0,0,-0,0,0,-0,-0,-0,0,0,0,-0,0,0,-0,0,-0,0,0,0,0,-0,0,-0,-0,0,-0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,-0,-0,-0,0,-0,-0,0,0,-0,0,0,-0,0,-0,0,-0,-0,-0,-0,-0,0,0,-0,0,-0,-0,-0,0,-0,0,-0,-0,0,-0,0,-0,0,0,-0,0,0,0,0,0,-0,0,0,-0,0,0,0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,0,-0,0,-0,-0,0,0,-0,-0,-0,-0,-0,0,-0,-0,0,-0,-0,0,-0,0,-0,0,0,0,0,0,-0,0,0,0,0,-0,0,-0,0,-0,-0,0,0,-0,0,0,0,-0,-0,-0,0,-0,-0,-0,0,0,0,-0,0,-0,0,0,-0,0,0,0,0,-0,-0,0,0,-0,-0,-0,0,0,-0,0,-0,0,-0,0
-0,-0,0,0,0,0,-0,-0,-0,0,0,-0,0,0,-0,-0,0,-0,-0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,-0,-0,0,0,-0,0,-0,-0,-0,-0,-0,0,0,0,0,0,-0,0,0,-0,-0,-0,-0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,-0,-0,-0,0,-0,-0,0,-0,0,0,-0,-0,-0,-0,-0,-0,-0,0,0,0,-0,0,0,0,-0,0,0,0,0,0,-0,-0,0,0,-0,0,-0,0,-0,0,-0,-0,0,-0,0,-0,-0,-0,-0,0,0,0,0,0,0,-0,-0,0,0,-0,0,0,0,0,-0,-0,0,-0,0,0,-0,0,-0,0,-0,-0,-0,-0,0,0,0,-0,-0,0,0,0,-0,-0,0,-0,-0,0,-0,0,-0,0,0,0,-0,0,0,-0,-0,0,-0,0,-0,-0,-0,-0,0,0,0,-0,-0,0,0,0,0,0,-0,0,-0,-0,0,-0,-0,0,0,0,-0,-0,0,-0,0,0,-0,-0,-0,-0,-0,0,0,0,-0,0,-0,-0,0,-0,-0,-0,0,-0,-0,0,-0,0,-0,0,-0,-0,-0,-0,-0,0,0,0,0,0,-0,0,-0
-0,-0,0,0,-0,-0,-0,0,-0,-0,-0,-0,-0,-0,0,0,-0,-0,-0,-0,-0,-0,-0,0,-0,0,-0,-0,0,0,0,0,-0,0,0,0,-0,-0,0,-0,0,-0,0,0,-0,-0,-0,0,-0,-0,-0,0,-0,0,0,-0,-0,0,-0,-0,-0,-0,0,-0,0,0,0,0,0,-0,0,-0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,0,-0,-0,-0,0,0,-0,-0,0,-0,-0,-0,-0,0,0,-0,-0,0,-0,-0,-0,-0,-0,-0,0,-0,0,0,-0,-0,-0,0,0,-0,-0,-0,-0,0,0,-0,0,-0,0,-0,-0,-0,0,-0,-0,-0,-0,0,-0,0,0,-0,0,-0,0,-0,-0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,-0,0,-0,-0,-0,-0,-0,0,0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,-0,-0,-0,-0,-0,0,-0,-0,0,-0,0,-0,-0,-0,0,-0,-0,0,0,0,0,-0,-0,-0,-0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,-0,0,-0,-0,-0,-0,0,-0,-0,0,0,0,-0,-0,-0,-0,-0,-0,0,-0,-0,-0,0,0,-0,0,0,0,-0
-0,-0,-0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,-0,-0,0,-0,-0,0,0,-0,0,-0,-0,0,-0,-0,-0,-0,-0,-0,0,0,-0,-0,-0,0,0,-0,-0,0,0,0,-0,0,0,-0,0,-0,0,-0,0,0,-0,0,-0,-0,-0,-0,-0,-0,0,-0,-0,-0,0,-0,-0,0,0,-0,-0,0,-0,0,-0,-0,0,0,-0,0,0,-0,-0,0,0,-0,-0,-0,0,0,-0,0,-0,-0,-0,0,0,0,-0,-0,-0,-0,0,-0,-0,0,-0,-0,-0,0,-0,-0,0,-0,0,-0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,-0,0,-0,0,-0,0,-0,-0,-0,0,-0,0,-0,-0,-0,0,0,-0,-0,-0,-0,0,0,-0,0,-0,-0,0,-0,-0,-0,-0,-0,0,-0,-0,-0,-0,0,-0,-0,-0,0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,-0,-0,0,0,-0,-0,-0,-0,0,-0,-0,-0,0,-0,-0,0,0,-0,-0,-0,-0,-0,-0,0,-0,-0,-0,0,-0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,-0,-0,0,-0,-0,-0,-0,0,-0,0,-0,-0,-0,0,-0,-0,-0,-0,-0
0,-0,0,-0,0,-0,-0,-0,-0,-0,-0,0,-0,-0,-0,0,-0,0,-0,-0,0,-0,-0,0,0,-0,-0,-0,0,0,-0,0,0,-0,0,0,0,-0,-0,0,0,-0,-0,-0,0,-0,-0,-0,-0,0,0,0,-0,0,-0,-0,-0,0,-0,-0,0,0,0,-0,0,0,0,0,-0,0,-0,0,0,-0,-0,-0,-0,-0,0,0,0,-0,-0,-0,-0,0,-0,0,0,0,-0,0,0,-0,-0,-0,-0,0,0,-0,-0,-0,-0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,-0,0,-0,-0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,-0,-0,-0,-0,-0,0,0,-0,0,-0,-0,-0,0,0,0,0,-0,-0,-0,-0,0,0,-0,0,0,-0,-0,0,0,0,0,-0,0,-0,0,-0,-0,0,0,0,-0,-0,0,0,-0,0,0,-0,0,-0,-0,-0,0,-0,-0,-0,0,-0,-0,0,-0,0,0,-0,-0,-0,0,0,0,-0,-0,-0,0,-0,0,-0,0,-0,-0,0,-0,0,-0,0,0,-0,0,0,0,-0,-0,0,-0,-0,0,0
