89,112
242,111
266,110
185,104
76,102
42,101
137,100
57,99
155,99
245,97
12,95
232,94
52,92
147,92
81,90
103,90
145,90
152,90
151,88
188,88
22,87
121,87
113,85
26,83
208,83
138,82
139,82
4,81
90,81
99,81
196,81
206,81
29,80
30,80
146,80
101,79
204,79
85,78
125,78
93,77
98,77
282,77
24,76
167,76
248,76
179,75
224,75
49,74
59,73
148,72
281,72
46,71
107,71
108,71
166,71
173,71
91,70
221,70
34,69
70,69
80,69
115,69
169,69
13,68
143,68
234,68
117,67
131,67
184,67
189,67
213,67
285,67
53,66
132,66
277,66
83,65
205,65
251,65
265,65
18,64
71,64
129,64
64,63
92,63
106,63
180,63
16,62
159,61
190,61
191,61
249,61
259,61
280,61
68,60
69,60
164,60
207,60
217,60
223,60
247,60
261,60
270,60
111,59
160,59
192,59
118,58
153,58
215,58
267,58
268,58
2,57
240,57
243,57
250,57
112,56
124,56
269,56
3,55
119,55
170,55
284,55
66,54
235,54
20,53
168,53
183,53
211,53
219,53
230,53
61,52
144,52
200,52
252,52
19,51
37,51
62,51
122,51
133,51
141,51
175,51
201,51
203,51
254,51
262,51
27,50
84,50
87,50
212,50
264,50
8,49
10,49
161,49
273,49
36,48
56,48
226,48
256,48
73,47
130,47
274,47
109,46
263,46
275,46
50,45
116,45
216,45
255,45
39,44
47,44
54,44
105,44
210,44
244,44
260,44
51,43
120,43
135,43
142,43
149,43
150,43
174,43
257,43
286,43
38,42
60,42
136,42
154,42
158,42
238,42
6,41
140,41
187,41
194,41
278,41
48,40
82,40
171,40
55,39
67,39
97,39
114,39
128,39
162,39
44,38
198,38
233,38
15,37
43,37
58,37
86,37
94,37
100,37
127,37
202,37
209,37
222,37
279,37
35,36
287,36
9,35
33,35
165,35
25,34
102,34
228,34
231,34
96,33
172,33
199,33
227,33
258,33
95,32
156,32
78,31
283,31
65,30
74,30
123,30
178,30
181,30
23,29
41,29
104,29
110,29
220,29
77,28
176,28
193,28
197,28
14,27
225,27
177,26
237,26
241,26
7,25
40,25
218,25
246,25
79,24
88,23
182,23
271,23
276,23
31,22
75,22
134,22
229,22
32,21
63,21
72,21
272,21
17,19
45,19
126,19
186,19
214,19
253,18
11,17
1,16
21,16
157,16
163,15
239,14
236,12
5,11
28,11
195,10
