89,111
266,111
242,109
185,105
137,104
42,102
76,102
57,101
155,98
245,96
232,95
12,93
147,93
52,92
145,92
103,90
121,89
152,89
81,88
188,88
22,87
113,86
151,85
139,84
208,84
85,83
90,83
196,83
206,83
26,82
30,82
101,82
138,82
29,81
146,81
204,81
282,81
4,80
125,79
98,78
24,77
99,77
248,76
167,75
59,74
93,74
179,74
224,73
91,72
107,72
281,72
46,71
108,71
166,71
49,70
70,70
115,70
221,70
143,69
169,69
13,68
80,68
132,68
148,68
213,68
53,67
117,67
131,67
173,67
189,67
34,66
71,66
92,66
106,66
184,66
265,66
270,66
277,66
285,66
160,65
205,65
234,65
251,65
180,64
217,64
16,63
111,63
191,63
259,63
18,62
64,62
83,62
129,62
164,62
250,62
69,61
153,61
159,61
190,61
240,61
247,61
249,61
3,59
207,59
223,59
261,59
267,59
280,59
124,58
118,57
256,57
68,56
215,56
243,56
268,56
269,56
284,56
2,55
170,55
230,55
66,54
119,54
211,54
235,54
112,53
168,53
192,53
262,53
62,52
122,52
141,52
144,52
183,52
219,52
19,51
27,51
36,51
133,51
175,51
200,51
252,51
264,51
273,51
8,50
20,50
37,50
84,50
87,50
201,50
203,50
254,50
10,49
161,49
226,49
275,49
54,48
56,48
73,48
105,48
212,48
274,47
50,46
61,46
109,46
116,46
149,46
238,46
39,45
130,45
158,45
194,45
255,45
263,45
47,44
150,44
174,44
210,44
244,44
286,44
120,43
135,43
136,43
198,43
278,43
6,42
51,42
97,42
114,42
140,42
142,42
187,42
216,42
260,42
38,41
154,41
162,41
35,40
44,40
48,40
233,40
15,39
60,39
67,39
82,39
127,39
128,39
165,39
171,39
202,39
9,38
43,38
55,38
100,38
102,37
209,37
257,37
279,37
25,36
86,36
94,36
222,36
231,35
287,35
23,34
33,34
58,34
95,34
96,34
228,34
65,33
156,33
258,33
172,32
199,32
178,31
78,30
176,30
177,30
182,30
220,30
283,30
74,29
110,29
181,29
193,29
197,29
7,28
41,28
104,28
123,28
218,28
227,28
276,28
40,27
77,27
237,27
14,26
63,26
241,26
246,26
31,25
72,24
214,24
225,24
75,23
88,23
271,22
45,21
79,21
229,21
272,21
32,20
126,20
134,20
186,20
157,17
163,17
253,17
1,16
17,16
11,15
21,15
239,15
195,12
5,11
28,10
236,10
