0,0
0,0.37011
0,0.44602
3.6922e-05,0.49153
7.3844e-05,0.52397
0.00016615,0.55265
0.00018461,0.57485
0.00022153,0.59705
0.00027692,0.61515
0.00036922,0.62943
0.0004246,0.64481
0.00047999,0.65718
0.00053537,0.66759
0.00060922,0.6795
0.00077537,0.68904
0.00083075,0.69748
0.0009969,0.70645
0.0011261,0.71408
0.0013292,0.7216
0.00144,0.72813
0.0015507,0.73484
0.0016984,0.74027
0.0019753,0.7464
0.0022338,0.75201
0.0023261,0.7575
0.0024553,0.76224
0.0027138,0.7667
0.0029538,0.77265
0.0031384,0.77635
0.0032676,0.78069
0.0034707,0.7845
0.0038214,0.7893
0.0041353,0.793
0.0043937,0.79705
0.004763,0.80017
0.0049845,0.80353
0.0052983,0.80717
0.0054645,0.81064
0.0057045,0.81405
0.0060552,0.81764
0.0064429,0.82157
0.0066829,0.82498
0.0070891,0.82764
0.0076429,0.83024
0.0081044,0.83296
0.0083998,0.83568
0.0089905,0.8388
0.0093228,0.84175
0.0096736,0.84429
0.010006,0.84683
0.010449,0.84961
0.010966,0.85123
0.011372,0.85371
0.011797,0.85603
0.012314,0.8584
0.012757,0.86083
0.013107,0.86326
0.013735,0.86551
0.014437,0.86748
0.01499,0.86967
0.015526,0.87164
0.016172,0.8732
0.016873,0.87511
0.017704,0.8769
0.018276,0.87852
0.018996,0.88054
0.01968,0.88263
0.020455,0.88419
0.021046,0.88575
0.021858,0.88702
0.022781,0.88818
0.023686,0.89026
0.024498,0.8913
0.025218,0.89286
0.025919,0.89413
0.02675,0.89558
0.027581,0.89668
0.028338,0.89812
0.029058,0.8998
0.029778,0.9013
0.030461,0.90298
0.031402,0.90454
0.032141,0.90587
0.032787,0.90714
0.033765,0.90847
0.034596,0.90997
0.035371,0.91107
0.036368,0.91188
0.037439,0.91298
0.038621,0.91402
0.039802,0.91518
0.040762,0.91616
0.041685,0.91743
0.042553,0.91859
0.043273,0.91951
0.044104,0.92056
0.045267,0.92188
0.046079,0.92264
0.04726,0.92368
0.048294,0.92443
0.049106,0.92559
0.050214,0.92692
0.051451,0.92801
0.052522,0.92905
0.053316,0.92958
0.054294,0.93044
0.055236,0.93108
0.056196,0.93241
0.057432,0.93345
0.058577,0.93449
0.059629,0.93513
0.060792,0.93559
0.062122,0.93628
0.063266,0.93692
0.064577,0.93767
0.065648,0.93842
0.066921,0.93929
0.068454,0.94027
0.069894,0.9412
0.071223,0.94195
0.072441,0.94264
0.07377,0.94316
0.074915,0.94391
0.076134,0.94467
0.077537,0.94524
0.078866,0.94582
0.080306,0.9464
0.081543,0.94756
0.082909,0.94802
0.08409,0.94877
0.085586,0.94912
0.087062,0.9497
0.088466,0.95022
0.090053,0.95085
0.091641,0.95126
0.093413,0.95178
0.095075,0.95236
0.096884,0.95265
0.098361,0.95299
0.099874,0.95334
0.10113,0.9538
0.10261,0.95426
0.10436,0.95478
0.10571,0.95536
0.10754,0.95565
0.10923,0.95617
0.11086,0.95692
0.11263,0.95785
0.11429,0.95843
0.11573,0.95854
0.11732,0.95906
0.11869,0.95941
0.12024,0.95993
0.12197,0.96057
0.12354,0.9612
0.12518,0.96161
0.12672,0.96201
0.12877,0.9623
0.1308,0.96276
0.13251,0.96328
0.13427,0.96386
0.13597,0.96409
0.1379,0.96438
0.13971,0.96473
0.14145,0.96548
0.14317,0.96594
0.1452,0.96635
0.14708,0.96687
0.14887,0.96722
0.15072,0.96745
0.15264,0.96768
0.15452,0.9682
0.15638,0.9686
0.15812,0.96889
0.15978,0.96947
0.16179,0.96964
0.16368,0.96999
0.16578,0.97016
0.16789,0.97045
0.16986,0.97063
0.17193,0.97126
0.17405,0.97161
0.17606,0.97184
0.17833,0.97202
0.18051,0.97236
0.18256,0.97254
0.18491,0.97306
0.18681,0.97334
0.18878,0.97358
0.1908,0.97381
0.19275,0.9741
0.19482,0.97421
0.1968,0.97444
0.19923,0.97467
0.20134,0.97485
0.20374,0.97508
0.2059,0.97531
0.20769,0.97554
0.20974,0.97583
0.21197,0.976
0.2143,0.97624
0.21671,0.97658
0.21889,0.97676
0.22111,0.9771
0.22338,0.97728
0.22567,0.97762
0.22796,0.97797
