125,66
145,64
103,48
285,47
267,46
22,45
147,45
269,40
87,37
46,36
208,35
286,35
155,34
51,33
76,33
109,33
210,33
204,30
42,29
112,28
254,28
284,28
191,27
80,26
242,26
81,25
171,25
196,25
96,24
156,24
71,23
144,23
161,23
251,23
89,22
201,22
221,22
57,21
108,21
138,21
185,21
287,21
91,20
26,19
73,19
84,19
131,19
140,19
173,19
205,19
266,19
14,18
146,18
159,18
265,18
52,17
175,17
179,17
245,17
4,16
49,16
69,16
152,16
209,16
219,16
230,16
277,16
281,16
150,15
231,15
271,15
119,14
158,14
3,13
6,13
64,13
143,13
164,13
203,13
279,13
2,12
48,12
167,12
207,12
127,11
148,11
211,11
224,11
232,11
233,11
283,11
12,10
62,10
90,10
122,10
220,10
270,10
25,9
55,9
67,9
107,9
142,9
168,9
172,9
190,9
222,9
243,9
34,8
37,8
56,8
63,8
92,8
110,8
115,8
180,8
241,8
36,7
120,7
124,7
184,7
215,7
278,7
18,6
27,6
58,6
59,6
97,6
106,6
130,6
137,6
169,6
174,6
229,6
234,6
239,6
252,6
261,6
264,6
41,5
53,5
78,5
83,5
114,5
121,5
139,5
235,5
247,5
7,4
16,4
20,4
30,4
38,4
54,4
65,4
99,4
111,4
116,4
118,4
123,4
151,4
162,4
178,4
188,4
195,4
199,4
216,4
238,4
249,4
250,4
255,4
263,4
275,4
280,4
1,3
10,3
13,3
17,3
19,3
24,3
28,3
29,3
39,3
82,3
88,3
128,3
136,3
157,3
166,3
181,3
200,3
206,3
218,3
228,3
256,3
268,3
273,3
9,2
21,2
32,2
35,2
40,2
50,2
68,2
70,2
74,2
79,2
94,2
100,2
101,2
102,2
104,2
129,2
132,2
141,2
154,2
160,2
163,2
176,2
177,2
187,2
189,2
198,2
212,2
217,2
223,2
258,2
260,2
272,2
274,2
276,2
5,1
8,1
11,1
15,1
33,1
43,1
44,1
45,1
47,1
61,1
66,1
72,1
75,1
86,1
93,1
95,1
98,1
113,1
126,1
133,1
135,1
149,1
153,1
165,1
182,1
183,1
192,1
197,1
213,1
225,1
226,1
236,1
237,1
244,1
257,1
262,1
282,1
23,0
31,0
60,0
77,0
85,0
105,0
117,0
134,0
170,0
186,0
193,0
194,0
202,0
214,0
227,0
240,0
246,0
248,0
253,0
259,0
