125,68
145,65
285,50
103,49
22,46
147,43
267,43
87,42
269,41
46,38
286,35
76,34
109,34
208,34
155,33
204,33
112,30
242,30
42,29
51,29
210,29
171,27
254,27
191,26
284,26
96,25
144,24
196,24
221,24
287,24
80,23
81,23
156,23
201,23
161,22
251,22
49,21
108,21
185,21
57,20
91,20
175,20
14,19
71,19
266,19
84,18
89,18
140,18
146,18
245,18
3,17
4,17
26,17
52,17
131,17
138,17
150,17
205,17
230,17
265,17
281,17
119,16
209,16
69,15
73,15
158,15
164,15
173,15
219,15
231,15
271,15
6,14
48,14
143,14
159,14
277,14
279,14
152,13
179,13
92,12
283,12
2,11
64,11
127,11
167,11
168,11
203,11
207,11
224,11
90,10
233,10
12,9
25,9
34,9
120,9
172,9
180,9
220,9
232,9
36,8
62,8
107,8
110,8
122,8
142,8
148,8
243,8
58,7
59,7
63,7
137,7
174,7
184,7
190,7
211,7
215,7
222,7
229,7
239,7
13,6
18,6
37,6
53,6
55,6
56,6
114,6
169,6
234,6
255,6
261,6
278,6
27,5
65,5
67,5
78,5
97,5
106,5
115,5
118,5
121,5
124,5
130,5
151,5
195,5
216,5
238,5
247,5
252,5
270,5
280,5
7,4
16,4
20,4
32,4
41,4
54,4
68,4
83,4
94,4
99,4
111,4
123,4
166,4
178,4
188,4
206,4
235,4
241,4
264,4
10,3
17,3
19,3
21,3
24,3
28,3
29,3
38,3
82,3
88,3
100,3
116,3
128,3
136,3
139,3
141,3
157,3
160,3
199,3
200,3
228,3
250,3
256,3
262,3
263,3
268,3
274,3
1,2
5,2
9,2
30,2
33,2
35,2
40,2
50,2
70,2
74,2
79,2
93,2
98,2
101,2
102,2
104,2
113,2
126,2
129,2
132,2
133,2
153,2
154,2
162,2
163,2
176,2
181,2
187,2
192,2
198,2
202,2
212,2
217,2
223,2
225,2
226,2
249,2
260,2
272,2
273,2
275,2
282,2
8,1
11,1
23,1
39,1
43,1
45,1
47,1
61,1
66,1
72,1
95,1
135,1
177,1
182,1
183,1
189,1
197,1
213,1
218,1
236,1
237,1
244,1
248,1
257,1
258,1
276,1
15,0
31,0
44,0
60,0
75,0
77,0
85,0
86,0
105,0
117,0
134,0
149,0
165,0
170,0
186,0
193,0
194,0
214,0
227,0
240,0
246,0
253,0
259,0
