1.4539,-1.9786,-4.5456,-8.8193,7.3209,7.4045,5.5096,-8.2664,5.5926,1.5633
3.8113,-6.3817,0.74219,-6.6789,10.536,4.6627,6.3199,-8.1584,4.7451,5.2776
3.4473,1.0735,-2.1194,-4.9038,1.191,7.7786,3.8795,-5.2713,3.2961,8.3592
-1.7009,0.90476,-1.7514,3.3009,-3.3907,-2.6234,-1.494,2.7008,-1.83,1.2113
-0.61738,-3.3309,-7.4875,-7.6271,7.7318,5.4383,5.7708,-8.1643,5.0822,2.8155
-3.0335,-0.50266,-6.5818,-7.6488,6.0648,4.0491,2.537,-5.3732,4.322,-8.3301
-1.0946,-0.17157,1.7904,1.6509,-0.74267,-3.0369,-1.9825,2.4557,-1.4038,-4.4912
-4.639,0.465,-3.3836,1.734,-0.69776,-4.2546,-2.1899,2.6274,-1.3483,-7.6422
3.4621,1.2144,3.5231,0.32934,-1.6914,2.2992,0.21864,0.13042,-0.090209,5.1026
3.382,0.57993,1.7667,-3.3839,1.389,5.2422,2.0217,-3.061,2.2134,3.6005
