11.69,-5.1851,-25.158,4.1301,-2.099,8.8145,23.694,-13.927,-14.217,-0.54491,-25.137,5.0364,-0.74922,-7.8059,-0.3451,1.5083,2.2485,-21.085,10.142,10.826,-10.877,-1.5936,2.8368,9.5196,15.582,0.069495,-15.337,0.3684,24.056,18.094,-2.7515,-0.9082,-9.0131,-3.7374,-5.6016,-1.0625,-12.7,-11.013,3.958,24.976,1.5905,11.109,-5.5835,2.2434,-5.7181,14.995,23.099,-11.141,-14.295,-14.495
-4.6522,-2.5125,-10.607,4.5223,-5.3231,-21.71,-5.3166,-2.6287,-1.7941,8.6497,-3.5518,-10.118,8.1995,-0.072272,11.842,-16.059,20.554,-25.628,-19.308,-3.0581,-2.7433,-1.5411,24.492,10.384,-0.3384,19.142,-3.0739,-1.0374,-1.2614,4.0501,22.517,9.3032,4.7768,-3.968,13.449,-6.1913,6.8544,-19.404,-2.1247,0.14854,-12.917,2.2408,-15.879,-3,-16.774,-18.304,-10.531,13.154,-5.6873,-5.329
-3.1882,17.807,23.687,-0.16816,10.508,-9.3052,-3.9779,8.8767,-13.669,-30.927,14.886,12.432,3.2289,9.9072,-10.806,-16.321,25.895,3.7104,-16.041,1.343,-8.9938,-2.5503,-6.5622,2.1689,-6.1677,3.5144,-15.161,13.972,16.728,8.8829,-5.7436,-10.498,19.997,20.599,-9.9264,0.052171,-10.033,-1.7954,-1.926,1.5454,0.55934,-17.148,14.601,2.8066,6.5447,-26.91,-18.332,-0.57381,-0.10187,-2.2358
-11.92,-20.968,-7.5091,-12.148,-6.0468,-16.578,3.0758,-12.758,-3.2757,-8.8234,-8.3385,-0.90883,15.706,15.78,2.0574,-6.5002,17.807,9.2883,-10.832,-8.4664,6.8101,2.6884,-1.3588,8.0638,16.868,10.415,12.623,-1.795,-23.182,-26.644,1.636,29.443,7.5602,17.724,3.5584,-0.5577,6.2165,-19.622,-2.8343,6.4523,10.383,-22.81,11.223,13.474,12.635,0.30013,11.172,2.4702,-8.196,12.156
11.66,-8.1858,-7.3735,-28.068,10.802,8.9849,9.6047,-18.556,-4.8953,-22.688,-16.071,-5.4762,-4.1579,0.73121,-2.1606,-1.9575,-3.7982,24.069,-8.836,-4.6065,12.636,3.0736,-7.4767,18.712,9.3772,-6.2229,13.432,4.6607,-3.9705,3.8705,-26.54,19.775,-4.2336,2.2972,-12.94,-0.85837,-23.949,-7.348,3.8398,24.985,8.751,-13.583,25.976,10.789,22.292,17.99,14.48,-22.232,0.60962,0.40738
13.557,0.40997,40.859,14.044,-1.081,4.7986,-3.8585,6.0749,11.365,23.139,12.464,12.064,0.28538,12.435,0.42125,3.4297,-4.4384,2.5292,-9.0373,-13.898,-16.589,-2.5442,-17.971,5.6149,-9.4627,-15.54,0.95671,-17.619,-11.05,-5.7747,-11.8,-12.176,-8.5822,11.777,-5.0699,26.147,4.8327,9.1885,-22.739,-7.9117,-18.101,-0.80441,-4.4461,-13.624,2.7199,10.432,-7.7562,-3.7745,-2.3174,12.212
-2.3104,-13.615,-17.592,-23.897,-6.842,-1.1574,7.3363,5.4793,2.5358,-34.461,-3.6986,-10.615,-10.679,0.37557,-13.396,-1.1213,8.0415,8.9472,-2.37,1.3818,16.853,-7.1582,13.336,2.5517,16.931,16.503,13.939,14.628,-2.7869,-0.92665,10.353,16.561,5.5163,-3.1541,11.442,-12.087,0.23009,2.2205,19.234,9.1836,20.314,-0.87548,25.054,9.7852,-3.8327,13.112,-3.7437,8.0768,8.6626,1.8167
9.0419,-12.534,3.2576,-4.1415,24.775,-0.037215,-19.311,-1.6654,48.687,19.827,1.06,-2.9147,-7.1787,22.234,-16.103,-1.7604,-10.452,24.794,6.8972,-31.449,6.1176,2.5606,-11.518,-1.8133,-10.739,14.209,-3.3971,-21.573,-20.101,-15.067,-2.9012,-13.421,-10.759,20.089,3.757,-5.4628,-3.7296,-4.0589,-15.328,-4.3507,-0.2763,15.405,-9.5555,-5.5977,13.278,2.477,6.6698,6.8288,6.0451,2.6489
10.105,13.734,12.651,-6.244,-9.2771,-4.8649,-16.686,6.3502,24.497,-35.549,-10.082,-14.259,-22.474,8.5732,-26.384,-17.232,-6.3103,8.34,-7.4885,-4.7841,0.33869,-9.7573,-3.178,0.37361,6.9213,-2.6899,6.09,7.9843,-15.303,-12.908,-8.0131,9.4385,-5.1283,-16.989,4.7978,-19.048,-1.138,25.426,7.433,-7.7869,-18.433,16.729,6.5581,-6.6443,-20.915,12.432,10.282,1.6339,-9.5914,23.682
5.2537,-1.8671,11.357,-5.0244,7.6408,20.241,23.097,-13.546,4.6292,-13.921,-0.90127,10.287,-15.01,43.067,-6.2734,10.042,-17.067,14.098,36.009,18.2,-4.0302,1.2572,-13.297,-17.879,7.9455,-11.025,9.8276,-32.179,-3.1413,-8.6531,5.79,-17.749,-13.078,16.124,-2.7079,-1.6756,24.612,3.41,-5.8458,-0.55085,3.3206,-7.389,24.446,28.97,6.7086,36.475,11.762,0.74523,2.9716,-3.4619
