4.1006,-19.89,1.2539,-6.4281,-9.7673,-9.6766,13.097,0.69546,-0.63418,1.8394,6.557,0.20606,-3.9103,14.498,17.001,4.2775,12.914,-26.283,-3.0536,2.7109,-3.1739,-12.24,1.2977,6.7529,15.431,-0.47197,-15.909,13.368,8.4225,6.4708,8.2574,7.2373,10.321,11.112,13.67,-17.566,1.9251,-1.1092,-7.1973,5.1651
-0.11826,2.9495,-4.6151,-3.9515,-7.0823,-7.6755,12.12,-1.7964,1.9784,0.59031,0.63249,5.1675,11.312,0.50783,13.566,-14.364,16.11,-15.84,-19.052,-9.087,16.758,-2.7736,-14.893,9.7095,29.133,15.489,-6.7215,13.69,-12.856,1.3169,6.0316,-8.667,18.813,3.2685,5.3977,-24.228,24.723,11.964,-2.641,2.6263
6.9564,-0.05288,-5.7123,4.5495,-3.311,6.9764,3.2519,1.7824,0.34184,2.1908,-9.1907,16.923,-18.621,12.341,-1.3013,5.3854,-1.9278,-6.1241,19.402,0.73269,0.71195,9.6278,-2.4325,-18.786,-1.9052,-15.744,0.88627,12.533,7.9828,-9.0124,-8.7665,-1.0202,-17.244,-7.3882,5.5005,-9.1624,-0.33719,-2.354,4.7623,17.299
-1.1445,-8.863,-2.1064,-2.5154,-7.0917,-6.0613,6.2819,4.0164,2.2488,15.48,16.385,-21.228,3.7816,3.3538,3.9523,4.9855,8.855,-0.016455,-0.4733,4.5773,-7.8518,-9.4577,-8.9761,15.57,4.1381,4.3675,-13.466,1.4121,12.443,20.4,12.471,3.8709,12.306,1.981,6.717,4.9405,-6.0126,6.1414,-9.951,-1.5027
-3.2115,4.8642,-9.2358,0.99689,13.648,-9.3502,1.7152,-11.082,4.9039,1.4606,3.5004,-12.704,-2.494,-3.4912,-5.7371,3.6723,-5.3673,8.876,3.2747,-0.10311,-3.9634,7.6464,-2.0484,0.27747,-23.526,-9.5149,1.6913,-26.218,-6.0474,-2.511,-1.3473,1.4198,-1.2203,12.205,-11.674,10.779,-0.81921,-5.9498,3.6781,-13.104
18.272,-5.0731,-12.507,4.372,-11.328,11.655,17.458,1.9954,-15.042,28.707,13.213,-10.329,-20.581,6.4302,-10.008,-3.1964,-5.0062,17.784,-1.6206,-5.0523,2.9886,5.3643,-24.788,-7.0675,5.702,-11.135,-17.501,14.554,4.7292,-3.7996,8.7741,11.838,-1.8269,12.704,-8.8988,4.6018,7.5439,25.892,12.815,4.8699
-6.4537,8.5438,11.966,6.5105,8.7078,14.847,-8.8243,3.3734,-1.7308,4.1703,-6.6603,-3.3642,-4.6723,8.3144,-6.9136,5.9152,-14.293,9.6157,-9.257,5.6338,-3.8978,14.528,9.8064,-4.0848,-14.973,-4.8357,-2.8582,0.13544,7.8486,-1.0494,-9.2699,-8.235,-12.057,-12.539,-4.5902,14.228,-2.1594,-8.8247,1.4896,5.7101
9.5659,2.9852,-8.89,1.3213,-6.5887,-2.9705,-3.6068,4.5197,5.2623,10.572,-10.6,1.7272,-4.2962,0.40383,10.065,-12.599,-6.0315,-10.287,-2.6442,8.0469,2.102,-8.6392,-3.8409,4.3187,12.162,4.1404,1.1274,15.231,5.7668,6.1001,2.0999,2.6765,4.6366,-5.7657,9.1569,-7.0495,-4.0724,10.389,-5.5219,3.3959
-1.3969,-13.792,14.343,7.1471,2.2246,2.3503,-6.7025,-2.9658,-11.32,-19.432,0.94528,0.80459,7.3812,-13.978,-4.2379,13.735,-2.9168,19.11,-1.618,-2.5375,1.6413,-4.6679,15.557,-0.070748,-14.609,10.408,-5.1247,-2.3736,-19.177,-6.7516,7.0673,1.3912,-0.81622,12.668,-7.1805,13.714,-3.2184,3.6251,8.1686,-12.929
9.6787,-6.2332,-3.1387,7.6048,-4.1933,-16.89,-2.6059,-7.7161,7.4664,13.211,3.8373,-4.1019,-6.3278,3.8585,-5.3035,0.64036,0.29162,-0.86068,15.292,-6.9698,-4.3467,12.55,-18.819,-4.5716,-20.877,-2.4021,-1.1682,-12.426,8.9838,10.332,5.431,8.1295,-15.878,9.3275,1.4529,-10.629,-9.1212,-6.1211,-4.0565,1.3973
-2.5492,10.657,-18.994,-10.668,12.546,-8.4418,1.9674,-12.952,1.3686,19.759,-3.5711,-9.8768,15.596,5.5257,8.815,-19.336,14.708,-1.0733,-13.032,1.5396,-7.3749,1.845,-12.741,9.3848,26.973,8.3353,-0.48787,-1.9913,6.1885,11.878,3.8239,-19.959,13.959,-7.4595,-12.314,-2.6031,13.356,26.026,1.3972,9.3904
5.414,33.108,-28.103,14.444,5.9886,12.173,-17.564,-0.78067,14.918,29.14,-17.886,-16.723,-12.423,-13.582,-10.728,-12.009,-37.651,13.518,-11.006,21.102,-7.2886,6.5214,-0.29406,1.5586,-2.1069,-12.158,24.304,-1.1733,11.774,6.6648,-19.389,13.547,-15.563,-16.597,-2.5515,23.755,-18.509,10.401,-0.11919,-14.747
17.79,21.476,-31.046,6.5779,-0.38206,-17.223,-10.635,-12.952,6.9338,36.056,-12.904,-19.405,-19.818,4.438,-7.0169,-35.564,-17.15,3.7746,7.5156,0.72126,-6.2743,19.492,-36.07,-10.897,-17.97,2.9355,9.5907,-17.101,11.862,8.6309,1.3241,2.5051,-19.293,8.7807,-12.57,15.211,-17.494,20.362,-0.98147,5.0427
-12.39,-33.096,17.487,-14.826,-11.873,4.6462,5.5753,-5.1312,-11.338,-5.0755,25.745,-1.8401,20.091,-5.1801,1.7791,25.99,29.374,-2.5204,4.9437,-5.804,-13.711,-22.365,14.572,12.634,40.984,9.412,-9.0515,17.518,15.634,8.0646,15.33,0.50279,13.666,-2.3822,3.3491,-12.29,6.5282,3.8332,-0.74735,0.03181
0.60955,-12.794,3.7439,-5.8958,10.141,-1.6004,9.5173,-4.8298,-4.9006,-1.503,4.6043,7.7051,4.4727,8.1613,1.3351,9.0089,11.527,3.7912,5.6157,-4.443,-4.6887,-2.1243,3.8059,0.26941,1.6071,-9.8281,-10.019,-2.0704,1.983,-2.8055,4.683,-7.2237,7.5697,-1.258,-5.9064,-12.297,11.59,0.84938,8.6619,7.3374
7.437,-6.1912,17.844,10.34,-9.5312,-3.942,4.3611,2.4503,-6.4533,-20.825,-7.6521,18.52,1.0882,2.2074,-0.61379,-4.2319,1.402,-7.834,4.9615,-9.4579,-1.5892,11.274,0.39709,4.4031,-8.9796,14.538,-0.93136,8.9592,-13.651,-6.2237,15.001,2.7063,-15.558,12.716,2.4175,-18.268,-0.11652,-9.7513,3.7966,1.9495
7.9585,7.1243,-9.0493,-0.76446,-0.7247,-10.337,-5.777,1.4459,5.5782,-8.6208,-1.9436,1.3437,2.3569,-14.994,-1.0644,-10.678,-6.5566,-1.6403,6.2328,3.201,-0.46892,-3.3096,-2.6051,1.6546,-10.17,-0.1697,18.733,-15.615,-10.33,-0.52402,0.25484,17.336,-4.2249,13.948,-0.99679,2.0979,-13.099,-5.1681,-4.8021,-17.418
-15.219,3.1434,17.419,0.10452,-7.7908,-0.013371,-9.8516,-2.2324,2.9173,-18.06,2.4741,1.3635,8.0951,-11.694,-4.7636,3.0337,1.1281,-6.9181,-3.1253,-8.8415,6.7828,3.957,6.2498,1.174,0.076196,16.645,10.295,-4.5431,-6.1711,-5.4618,-1.8875,-2.5662,-5.831,0.48249,2.3807,-0.26653,0.81129,-18.856,-6.6058,-8.928
-1.0282,16.317,-16.92,-0.18495,9.4343,-0.96689,-19.496,1.9939,14.124,22.258,-2.103,-13.544,2.7881,-4.1613,-8.7332,-4.4835,-9.7993,12.159,6.2014,10.621,-8.762,-0.43461,-5.0982,-6.2087,-8.105,-11.25,18.442,-18.042,20.783,18.21,-18.354,3.255,-6.5269,-22.416,1.1807,19.103,-22.264,1.978,-8.8275,1.8837
3.2501,15.066,-11.435,10.508,-2.0111,4.8164,1.7457,7.6351,8.4187,16.278,-7.9402,0.10509,-9.0983,9.5287,-7.8328,-10.965,-10.877,0.36058,-1.5934,0.40128,1.2259,3.1037,-9.5064,-3.0744,-0.24268,-6.4001,3.4344,4.0682,10.721,7.3495,-12.372,0.7302,-4.5719,-22.383,10.99,1.3156,-9.1172,3.6888,1.4643,13.659
-4.2577,-5.391,-0.92973,-11.412,12.466,-1.8707,6.8514,-5.2987,-4.5503,-12.12,1.6502,-5.1573,6.9664,-0.11826,13.115,8.3963,6.6617,-6.2881,-1.5027,15.17,-17.359,-4.2098,18.349,14.97,3.7155,-4.6887,-1.6579,-3.7237,-4.0957,-1.8877,11.163,-0.69751,7.0205,16.711,-10.606,4.1997,3.5723,-2.2603,-1.1008,-13.294
0.072764,4.7257,2.4441,-14.825,5.7471,7.6732,-5.1373,-1.4658,-8.0085,16.463,14.893,-12.03,8.2747,-4.4121,-3.0036,-3.3335,5.2253,14.706,-9.2392,-0.25118,0.3671,10.419,-13.419,-1.733,6.3639,-3.3905,0.2811,-7.203,6.8445,1.6824,3.5185,-3.8978,2.4022,7.0774,-20.584,5.9139,14.516,6.4697,-3.6123,-4.1772
4.6777,6.7465,-0.70681,-8.0887,0.73307,-3.15,-7.4162,6.607,-5.5284,-0.6352,3.1354,-3.9781,8.4233,-0.85354,-3.5027,-17.303,4.5322,5.7716,2.619,0.43054,-8.0487,1.976,-8.7844,-1.4215,-4.8076,7.5139,9.9293,-13.12,1.3901,7.6898,3.5105,2.0603,-3.9214,4.5665,-7.5293,13.872,-14.374,5.0394,-5.3267,3.2427
10.585,-29.538,8.6565,1.9117,-11.549,-6.0205,16.327,5.3343,-6.5194,-12.297,8.7297,15.3,-6.7412,8.4388,10.823,17.933,14.547,-10.051,11.904,-5.727,8.6523,-8.919,-0.28828,-5.1229,-2.5121,-5.8284,-21.049,14.388,-8.575,-3.7503,9.9906,9.4703,5.2393,16.796,13.311,-22.23,6.9091,-2.6828,1.1484,5.362
11.847,-20.819,0.5473,-14.142,-13.975,6.2096,16.263,21.369,-12.804,30.1,31.049,-19.499,3.9379,20.055,5.3658,0.40348,19.242,0.77681,-8.9968,7.1252,-13.499,-19.044,-15.34,11.387,24.469,-5.8949,-24.025,15.787,28.926,29.79,12.799,15.37,19.032,-0.38133,10.406,4.16,-10.2,19.42,-11.141,15.928
8.0574,1.5962,13.739,25.37,13.045,-4.3175,-15.617,-15.673,0.48214,-31.963,-43.463,30.858,7.8202,-8.5571,3.9932,-2.7966,-23.355,-5.7887,-11.215,5.7415,-12.835,14.922,34.554,8.4976,-13.594,14.653,15.66,9.5487,-23.937,-12.388,3.4399,0.58489,-29.231,6.6122,-5.1376,-18.18,-5.2376,-8.1473,15.32,-12.776
3.9554,-8.8829,-5.6716,1.277,-1.6243,-19.935,9.7747,-13.472,-6.4901,6.3566,10.267,-19.193,-8.66,8.4046,-1.4589,-7.2591,6.3126,1.3308,-0.24976,-12.106,0.5305,8.2638,-20.607,-3.1723,-21.274,8.7306,-17.346,-19.735,-7.7827,1.2022,12.893,0.068518,0.93356,30.027,-9.9878,10.787,-1.3474,8.3514,2.9289,-1.2458
-12.083,17.831,-17.938,-10.938,11.977,-23.844,-17.657,-29.677,13.045,-7.7241,-20.159,-9.8894,14.894,-17.288,17.849,-18.515,4.8552,-20.481,0.66694,10.985,-12.825,5.8368,5.4205,14.312,14.483,23.891,24.491,-14.206,-6.3934,-0.33152,9.7023,-18.078,-1.65,13.599,-16.95,0.83843,3.922,4.77,-9.3595,-19.097
-11.756,5.7809,-14.052,-15.013,16.55,-1.5756,10.45,-16.344,2.4393,-3.9135,8.4918,-1.4585,8.2175,-9.1956,-4.4709,4.4901,9.4547,3.8446,4.8059,-4.1057,-4.7028,-2.7889,4.9062,3.7727,13.666,-14.975,11.517,-19.203,-3.5937,-13.224,-3.233,-5.2944,12.022,2.1281,-17.062,-4.1926,18.181,-2.6232,10.223,-12.562
-4.4915,20.053,-17.308,0.94806,-14.085,7.273,3.1407,8.0905,8.1264,0.96313,15.421,-12.647,-16.531,-22,-23.15,-0.90578,-12.878,11.459,23.975,-4.0897,6.9918,-2.8438,-14.201,-6.7929,-10.8,-11.775,23.32,-16.939,-1.6513,-10.372,-8.2049,20.58,-6.294,1.3238,1.6489,21.242,-14.517,-11.159,-1.9296,-18.733
6.7133,5.4787,-8.1881,15.819,10.936,0.084707,-1.8612,-10.207,3.3063,0.13311,-26.923,16.625,-7.2876,8.4081,8.5532,2.1341,-5.9218,-0.62501,0.69741,4.6081,3.157,18.056,2.9495,-9.0823,-6.054,-3.5069,-5.0368,14.183,-9.7441,-6.8226,-5.2271,-15.705,-13.822,-4.5691,-1.9379,-12.333,11.756,10.176,10.391,10.966
