-0.64901,0.69841,-0.30763,-1.1148,-1.2897,-1.1408,-1.0542,-0.37263,-0.3568,0.32947,-0.57302,0.40659,-1.1039,0.20659,-0.10697,0.09098,-1.6566,-1.9282,0.053618,1.7841,0.65376,0.84967,1.9674,2.5198,-0.35537,-1.088,-0.90545,0.76158,-0.80371,-0.6552
1.2708,0.69259,0.73712,0.08952,0.72754,1.1681,0.159,1.6359,1.3295,0.11415,0.57959,-0.17374,-0.22118,0.41953,-0.69467,-0.64666,-1.3378,-1.2626,0.17081,-1.1978,-1.0822,-0.56573,-1.5614,-0.55647,-2.0265,-0.84026,-0.051319,-1.1255,-0.98299,0.023192
-0.27646,-1.7469,-0.8382,-0.17404,-0.031975,0.35937,0.54589,1.3984,-0.20996,-1.6521,-0.11932,-0.34389,-1.2238,0.35098,-0.26402,0.64632,0.64984,1.5827,1.1784,1.1485,0.034137,-0.49842,1.1462,0.27088,0.27761,-1.2785,-0.13578,-0.17953,0.2851,-0.069719
-1.0854,0.9129,0.60923,-1.4893,-0.56184,-0.78568,-0.37711,1.106,0.1851,1.5529,1.093,-0.4036,1.4698,1.2744,1.2064,-0.66412,0.40747,0.70645,-0.44231,0.46722,0.68181,0.76925,0.95961,-0.13522,-1.1994,-1.2419,-1.892,-1.2852,0.086301,0.11484
0.31467,0.84133,-0.27322,-0.41863,0.03722,1.1528,0.71527,-1.4768,-0.12603,-0.96664,0.44177,-0.053845,1.2545,1.2327,0.75413,-0.44175,-0.90764,-2.2285,-3.1571,-3.0155,-2.3375,-0.97327,-0.29813,-0.86201,-1.3081,0.3984,0.33454,-0.17936,-0.47227,0.15193
-1.6646,-0.64619,0.15284,1.2822,0.10484,0.041508,0.69072,1.7563,-0.34292,-1.6847,-1.2513,-0.67769,0.041235,0.19488,-0.40771,0.45848,0.35115,-0.1474,0.017638,1.1092,0.98687,0.1496,-1.4754,-0.96882,-0.32988,-0.54096,0.1318,-0.9053,-0.76362,0.079147
-1.6435,-0.41741,-0.11162,1.2402,0.11219,-1.4325,-0.074512,0.90472,1.1077,1.9652,-0.20819,-1.0152,-0.094038,1.0114,2.5588,1.3786,0.931,1.1168,0.33302,0.144,0.15577,0.20271,1.7089,1.8074,0.58835,0.70293,-0.37522,-0.64109,-1.5233,-0.75795
-1.4048,1.5744,1.4969,-0.50156,-0.68356,-0.79035,-1.9564,-0.12219,-0.37352,0.79415,0.7513,1.085,0.81935,2.5011,1.1518,0.67811,1.2048,0.29266,0.098678,0.25845,-2.2395,-0.95217,-0.602,0.9587,0.13581,1.5652,1.0007,-0.035316,0.82787,0.52737
-0.36436,-0.26299,0.29269,1.36,0.44253,0.80654,0.56832,0.86471,0.6128,0.59035,-0.41774,0.07857,0.33712,0.49743,1.1918,1.4575,0.90939,0.10899,0.49271,0.13571,-0.15291,-0.14404,-0.34452,-0.43936,0.12783,-0.048166,1.1257,1.1438,-0.027153,-0.056201
-0.32673,0.099255,1.8306,2.3938,1.6392,0.65706,-0.18193,0.89914,0.56247,0.78913,0.48411,0.47115,0.28303,0.33313,0.24538,-0.0073153,-0.48975,-1.803,-1.3092,-1.4362,-0.24368,-0.75855,0.89886,0.88749,1.0436,0.63861,-0.60628,-0.44828,-0.62501,-1.4068
