1.4539,-1.873,-4.4318,-8.8982,7.3378,7.381,5.2349,-8.2759,5.5192,1.4871
3.8113,-6.4154,0.70769,-6.6536,10.428,4.6441,6.1545,-8.1513,4.6268,5.3787
3.4473,1.0505,-2.0278,-5.1298,1.1859,7.8821,3.7412,-5.4219,3.4407,8.4186
-1.7009,0.94036,-1.9726,3.3589,-3.3317,-2.7057,-1.4135,2.7819,-1.8722,1.3735
-0.61738,-3.2383,-7.47,-7.6629,7.535,5.5013,5.7763,-8.082,5.1405,2.9097
-3.0335,-0.62944,-6.8671,-7.7746,6.25,4.0096,2.6261,-5.3735,4.3278,-8.3113
-1.0946,0.010944,1.7647,1.8919,-0.80019,-2.8663,-1.9821,2.4333,-1.5436,-4.6485
-4.639,0.16966,-3.3838,1.743,-0.84938,-4.3493,-2.124,2.4237,-1.4575,-7.6318
3.4621,1.2665,3.5489,0.34272,-1.7624,2.2535,0.16414,-0.11398,-0.15217,4.9179
3.382,0.84564,1.6316,-3.5258,1.2211,5.2794,2.0283,-3.4683,2.1684,3.6003
1.4282,2.0601,4.1451,5.7479,-6.2968,-2.7148,-2.8643,4.8162,-3.4032,4.3348
0.97169,-2.1567,-10.084,-11.617,8.5987,11.149,8.3244,-12.056,7.5242,7.2516
-2.3859,1.2791,-0.22777,2.8367,-2.8241,-3.3093,-2.7541,3.591,-2.0249,-4.2057
1.3351,-0.71169,-2.0002,-0.2607,0.087731,2.0608,2.354,-2.2558,0.56574,8.6967
-0.096321,2.4065,-0.99254,-3.1038,0.10569,3.6726,0.22032,-1.4578,1.6617,-3.2797
3.5557,1.9148,8.2518,3.0163,-3.8139,-0.67244,-2.6155,3.5249,-2.027,0.0068035
0.15184,1.7033,0.70876,-0.1735,-1.6328,0.84413,-0.86973,0.55677,-0.3582,-1.3966
-3.4554,-2.1289,-3.736,-0.97274,3.4669,-2.5964,-0.12969,-0.53505,0.40915,-6.7286
4.6634,-0.54158,7.167,0.086125,0.45691,1.4801,-0.015723,-0.079854,-0.10251,2.705
5.4907,-0.9828,18.189,12.761,-6.8724,-9.6646,-6.3165,10.862,-7.3838,3.3001
2.9711,1.3616,1.623,0.76317,-2.7006,2.6687,0.83053,-0.31731,0.083771,7.8632
7.5231,-1.9382,-0.070794,-9.74,6.9166,12.609,7.7673,-10.918,6.791,13.501
-0.83657,3.288,5.1508,8.5623,-8.6516,-6.3263,-5.7611,8.5055,-5.4218,-1.0435
5.1039,1.2099,13.271,4.2465,-3.249,-1.9552,-3.7732,4.8413,-2.9265,-2.2787
0.93945,1.4883,4.3991,3.8494,-3.809,-2.0432,-2.6093,3.693,-2.3519,-0.081959
2.8208,1.5906,9.8948,7.8375,-6.5229,-5.0666,-4.8248,7.2523,-4.9103,0.51041
-1.418,2.2011,3.1083,4.7153,-4.4603,-4.4095,-4.3251,5.5437,-3.4197,-5.4849
5.704,1.0713,8.5068,5.515,-5.4482,-0.70295,-1.4112,3.4279,-2.7542,10.867
1.1607,-1.4635,-0.10433,-1.0279,1.5706,1.3726,1.6589,-1.9056,0.9249,3.3914
2.6482,-0.76005,2.0355,1.5868,-1.1591,0.095685,0.97122,-0.063331,-0.79715,7.774
2.6582,-1.5716,-1.7271,-3.1152,2.5383,4.3926,3.8777,-4.76,2.5907,8.8903
3.2115,-2.2298,1.073,-5.0071,5.3582,5.1424,3.8123,-5.4661,3.4119,3.82
