-3.3608,18.058,-3.5414,-19.487,1.3378,3.4463,15.379,-0.2078,-5.6018,9.4763,8.14,-6.8636,7.719,3.9574,6.0509,15.991,-3.9419,9.5806,-10.721,18.906,-0.53902,-1.7248,4.9553,1.6345,14.234,-1.9885,14.96,-7.4274,4.868,10.041,8.2194,-13.841,13.561,-17.792,0.98057,-0.7235,-4.5757,6.9699,10.784,-16.933,-27.683,-5.8061,5.1508,13.611,9.0166,5.4751,4.3461,28.262,5.9277,-3.8466,6.9424,-6.5016,-9.2137,9.0193,-12.367,-20.503,-19.25,-12.113,-11.27,22.438
-5.6158,17.852,9.4866,0.2223,12.702,13.835,-22.432,-28.114,-3.6504,-5.0125,15.932,22.694,-13.537,-8.3915,-3.6823,-13.852,0.38027,-12.766,9.7533,39.502,-13.678,5.6261,17.471,1.5548,-5.1515,6.8829,-16.45,3.1563,24.384,3.9352,-5.4491,7.0711,-1.6,5.4132,18.451,20.961,-14.003,2.8666,-17.324,6.7068,1.4895,-9.8052,-27.51,18.534,5.2667,1.7521,1.897,-10.433,10.616,3.8879,-9.5088,-15.027,-2.9316,-12.017,-4.6136,30.009,14.046,-19.907,19.948,0.62859
29.759,-34.097,-7.6533,-10.026,15.331,-25.756,-19.481,33.81,17.066,11.831,-34.232,-13.188,19.786,-15.965,17.746,-8.5969,16.961,12.338,-14.7,-30.317,4.9418,4.7924,-10.297,-5.2428,4.9103,-30.605,2.3421,-31.432,-23.991,-8.8421,-10.883,-23.204,-13.014,-24.038,-25.039,-20,17.576,15.133,26.913,2.6823,0.033891,9.8377,1.075,-2.0983,-42.438,-6.4838,0.19176,6.6275,6.0846,18.136,-8.1657,3.0491,22.905,17.526,31.497,-30.784,-8.4762,23.292,6.7485,6.5695
3.4189,8.5918,-5.6678,8.8152,-6.2868,-17.121,5.53,-11.993,-22.638,10.519,6.3053,28.53,12.229,-3.6686,17.918,-13.543,-6.5813,-18.388,19.665,5.4411,18.291,-6.2106,-9.1517,6.6043,2.2208,4.051,-14.444,29.492,14.012,17.279,-8.4082,10.776,4.1025,7.4629,21.564,14.835,-15.264,3.9273,-2.7503,-20.346,-3.9153,-23.529,2.8197,-0.89462,21.649,-4.8868,-15.739,-2.1185,21.067,-19.028,-7.9358,-19.499,1.6225,-18.447,-15.457,24.848,-2.3841,-10.548,-2.8323,-3.1258
5.3718,0.99859,-3.7221,1.9391,10.909,-3.3087,0.28097,4.4733,-11.607,2.5536,-1.2289,-2.5776,0.78131,21.796,1.641,-7.2991,15.512,-6.9059,6.2727,10.754,22.823,-7.0509,-5.0912,-0.024476,-15.412,10.481,-1.3794,24.021,4.6258,-6.8634,-21.536,3.3059,-9.3051,-12.431,0.57535,1.1551,1.5381,1.5048,-2.4167,-9.8349,-5.7573,-1.0483,0.95416,23.842,-13.831,12.42,-7.7296,2.286,-14.422,-8.4032,-5.7171,15.817,3.6273,11.617,-5.742,-10.255,-0.56167,6.6257,7.0193,-1.1008
-2.6526,-0.83879,1.3201,-0.46777,-10.059,-19.477,25.791,3.1176,-10.165,-3.2151,7.3039,-2.162,18.291,26.595,22.434,6.7758,16.673,-1.25,-1.8003,-18.06,-3.6717,-18.104,-20.763,-2.712,1.7476,-11.389,1.8594,12.86,-9.2401,-3.705,6.316,-12.403,-8.9058,-6.0322,-28.477,8.4793,-6.3336,2.31,3.4104,-16.206,-11.494,1.5184,16.816,10.225,13.35,8.4098,-3.6243,-2.5144,-2.1103,-5.0643,9.9069,12.92,20.91,2.5419,-10.046,-31.667,-10.815,17.183,-29.426,21.09
14.722,7.5785,-15.527,-19.323,-31.131,-31.097,-7.3557,12.301,3.823,13.171,-5.7038,28.648,24.056,-5.4113,8.7432,-28.883,23.218,1.9332,-2.124,-11.046,11.49,11.789,11.044,-17.119,-2.6981,-25.98,-4.3762,23.271,7.2625,9.1847,-45.141,19.572,6.8191,-20.583,-2.6375,18.174,-3.4378,-7.569,-5.4195,-4.7312,-27.995,2.119,8.9063,24.311,-35.21,28.124,-10.801,-15.918,-22.634,18.256,1.3433,-21.242,-5.0397,-1.4394,-3.661,37.323,-14.953,-33.721,-19.102,-17.145
-2.6772,16.665,-5.9461,-16.29,-3.1413,-18.08,-8.476,-17.997,17.938,2.3407,-10.106,-16.514,-5.1651,9.2105,0.63794,23.076,19.732,2.7135,20.464,-30.559,14.269,7.6899,14.149,16.836,-2.4275,11.419,38.426,-5.6947,5.799,-7.9225,-17.226,-7.6817,-24.49,-7.0004,-3.5491,20.915,-16.529,-9.8735,-7.7271,19.29,-0.33023,22.866,5.8222,3.9752,-9.5877,-12.477,-35.344,-3.6826,-9.1821,8.4973,-7.9091,-11.77,-10.434,-1.1966,16.422,3.0847,-6.6779,2.8007,-11.623,-2.6716
5.9616,8.5966,-17.533,-20.461,3.2584,-15.819,-25.024,5.3899,9.2626,16.863,-5.489,14.032,-16.501,-3.6514,11.805,-14.146,24.296,3.6607,19.152,11.178,8.7908,13.503,-2.914,21.635,-21.73,-12.48,0.19689,-4.7296,5.788,9.4755,-26.167,-18.583,-17.792,-20.975,-2.5378,3.8206,-9.9479,-10.908,-18.084,7.5161,-10.812,-5.5516,17.099,17.162,-0.36933,3.3088,-12.577,-0.33986,5.3332,1.0862,-18.728,-2.0552,25.507,-3.7549,32.232,-0.40466,12.136,-11.738,-2.6291,9.5853
3.0376,9.822,-1.7986,11.356,-13.85,4.2182,1.5913,3.3449,0.12277,-18.638,14.167,-5.5943,11.434,-1.9895,8.0568,-6.7529,-7.793,-10.827,-13.417,13.294,-20.456,-9.8838,4.6138,-8.9718,-5.4907,3.5502,5.5908,9.7915,-19.584,22.264,28.845,-16.231,-19.905,1.1618,0.83202,-6.7666,-5.9491,10.104,-10.741,12.242,-4.4418,-25.501,14.368,-9.0835,43.257,-7.3299,11.276,12.752,-2.2677,-29.013,-12.368,12.773,9.5784,-12.006,-3.2181,2.929,0.32656,12.34,-6.6167,20.175
2.2825,-19.12,4.1514,-0.51873,-23.01,-0.092191,0.81216,-0.49158,-12.362,24.046,5.159,17.836,-4.4565,1.4513,-4.3927,-2.5323,-8.008,5.9604,-7.6662,-11.439,5.3604,13.787,-11.515,9.9945,-3.5846,0.12713,-13.855,9.5624,-0.58931,12.581,0.3343,9.7175,5.8946,6.4206,11.279,-2.0804,9.2939,-7.5399,1.5921,-1.3601,6.899,5.6626,0.8462,-0.22824,-0.24482,0.78119,6.5513,-3.0099,14.455,-7.6378,3.6143,-5.7584,-10.091,-2.4079,-3.2724,20.879,11.501,-17.954,9.7976,-26.28
-1.4104,-17.449,7.9414,7.3187,6.9001,2.473,-19.332,-4.9499,0.59528,14.435,-9.7029,-3.6167,-6.7357,-17.579,-17.989,10.281,-11.723,23.7,-1.6906,-3.9066,-10.754,9.986,5.4894,3.5935,16.843,11.4,20.737,-17.847,0.10441,-16.776,-0.19742,9.0268,14.528,-0.55652,-3.562,1.9972,15.219,3.2144,13.477,0.89502,8.1366,15.958,0.22063,-12.963,-11.437,-7.959,0.19636,-27.241,10.932,11.808,10.467,-18.545,9.9687,10.982,16.141,-15.33,13.836,9.1036,0.11389,-5.4617
2.4527,33.655,1.977,5.0673,12.617,-1.9617,-11.448,-11.215,3.067,-20.601,-3.5955,18.747,21.127,4.3666,-0.11255,-30.089,15.412,-12.248,-0.27999,2.0547,-6.2831,9.4332,2.0376,-18.255,-32.253,2.9929,-19.918,0.14022,17.353,0.73177,-20.075,24.242,-16.631,-6.9746,4.8013,-4.3523,7.9798,-6.2183,-33.584,3.8108,4.1376,-1.5418,-20.514,16.875,-7.6975,8.0849,-2.0607,-25.389,-32.44,10.964,-15.843,4.7908,10.684,2.8842,7.4659,22.068,12.205,-11.427,-0.72158,-11.838
1.5707,6.6344,7.7989,3.0674,-13.418,-0.85732,4.8215,-21.052,-19.126,4.246,11.513,8.8622,12.833,7.6846,3.6635,3.0693,-6.7928,-2.5117,-0.0073612,-6.8711,-8.7959,10.506,-9.0495,4.4803,-9.1269,7.0746,1.9341,10.52,3.3863,4.269,5.4057,18.903,5.491,-1.8204,1.7548,9.049,1.4459,9.7415,-7.0364,-15.896,3.2831,6.2302,8.1596,3.3548,30.704,2.1497,-0.2702,-22.203,4.9132,-8.8468,-5.5206,-9.3979,-2.458,3.1918,1.5965,-2.3739,11.663,-1.4723,-23.273,0.61318
