-0.64901,0.69841,-0.30763,-1.1148,-1.2897,-1.1408,-1.0542,-0.37263,-0.3568,0.32947
-0.85189,0.26715,-1.1736,0.17173,-0.1244,0.082265,-1.661,-1.9304,0.052529,1.7836
-0.27516,0.3852,1.7352,2.4036,-0.41342,-1.117,-0.91996,0.75433,-0.80734,-0.65701
1.2708,0.69259,0.73712,0.08952,0.72754,1.1681,0.159,1.6359,1.3295,0.11415
0.60335,-0.16187,-0.21524,0.4225,-0.69318,-0.64592,-1.3374,-1.2624,0.1709,-1.1977
-0.55806,-0.30367,-1.4303,-0.49096,-1.9937,-0.82388,-0.04313,-1.1215,-0.98094,0.024216
-0.27646,-1.7469,-0.8382,-0.17404,-0.031975,0.35937,0.54589,1.3984,-0.20996,-1.6521
0.81604,0.12378,-0.98995,0.4679,-0.20556,0.67555,0.66445,1.59,1.1821,1.1503
-0.62368,-0.82733,0.98178,0.18865,0.2365,-1.2991,-0.14606,-0.18466,0.28253,-0.071003
-1.0854,0.9129,0.60923,-1.4893,-0.56184,-0.78568,-0.37711,1.106,0.1851,1.5529
0.36549,-0.76734,1.2879,1.1835,1.161,-0.68685,0.3961,0.70077,-0.44515,0.4658
0.51754,0.68712,0.91854,-0.15576,-1.2096,-1.2471,-1.8946,-1.2865,0.085659,0.11452
0.31467,0.84133,-0.27322,-0.41863,0.03722,1.1528,0.71527,-1.4768,-0.12603,-0.96664
1.0682,0.25937,1.4111,1.311,0.79328,-0.42217,-0.89785,-2.2236,-3.1546,-3.0143
-0.95812,-0.28357,0.046717,-0.68959,-1.2219,0.44151,0.35609,-0.16859,-0.46689,0.15463
-1.6646,-0.64619,0.15284,1.2822,0.10484,0.041508,0.69072,1.7563,-0.34292,-1.6847
-0.47225,-0.28816,0.236,0.29226,-0.35902,0.48282,0.36332,-0.14131,0.020681,1.1107
0.49913,-0.094269,-1.5973,-1.0298,-0.36037,-0.5562,0.12418,-0.90911,-0.76552,0.078195
-1.6435,-0.41741,-0.11162,1.2402,0.11219,-1.4325,-0.074512,0.90472,1.1077,1.9652
-1.375,-1.5986,-0.38574,0.86557,2.4859,1.3422,0.91277,1.1077,0.32846,0.14172
0.096724,0.17319,1.6941,1.8,0.58466,0.70109,-0.37614,-0.64155,-1.5235,-0.75806
-1.4048,1.5744,1.4969,-0.50156,-0.68356,-0.79035,-1.9564,-0.12219,-0.37352,0.79415
0.40902,0.91389,0.73378,2.4583,1.1304,0.66741,1.1995,0.28999,0.097341,0.25778
-2.7352,-1.2,-0.72592,0.89674,0.10483,1.5497,0.99299,-0.039188,0.82593,0.52641
-0.36436,-0.26299,0.29269,1.36,0.44253,0.80654,0.56832,0.86471,0.6128,0.59035
-0.8232,-0.12416,0.23576,0.44675,1.1664,1.4448,0.90305,0.10582,0.49113,0.13492
-0.25492,-0.19505,-0.37002,-0.45211,0.12145,-0.051354,1.1241,1.143,-0.027551,-0.0564
-0.32673,0.099255,1.8306,2.3938,1.6392,0.65706,-0.18193,0.89914,0.56247,0.78913
0.1034,0.2808,0.18786,0.28554,0.22158,-0.019213,-0.4957,-1.806,-1.3107,-1.437
0.54784,-0.36279,1.0967,0.98643,1.0931,0.66335,-0.59392,-0.4421,-0.62192,-1.4052
0.42039,-0.070673,1.1261,1.6141,0.37163,-0.78098,-1.189,-0.59542,-0.16478,-0.86525
-0.93833,-0.093406,-0.17934,0.25885,-0.4357,-1.9133,-0.89801,-0.48998,-0.84854,-0.028022
0.079304,0.45499,-1.8167,-0.52381,-0.54335,-0.18749,0.8717,-0.56619,-0.69508,0.10503
0.88714,0.4579,1.0106,1.5054,1.5083,0.34785,0.69053,1.0693,0.79837,1.3997
-1.5715,0.63147,0.79624,-0.10888,-0.4965,0.17844,-0.47441,0.56549,0.11983,0.33776
1.4203,-0.32039,-0.96425,0.65198,0.42588,2.6622,1.5685,0.88442,-0.48476,-0.857
-1.5131,-1.7412,0.23115,-0.87521,-0.89328,0.9201,0.96117,0.98164,-0.74137,-0.53557
0.18602,1.3782,0.10066,-0.40872,-0.9487,0.65699,0.25373,-1.7354,-0.84586,-1.4064
0.71495,-0.17673,-0.91581,-0.34051,0.38224,-0.12669,0.85586,0.47676,0.31235,1.7462
0.67536,-1.0011,-0.19427,-0.17719,0.46427,-0.51521,-1.0253,-1.5719,-0.94674,-1.9634
0.1518,0.78302,0.8919,1.3673,-0.01199,0.68564,0.06994,1.0621,0.60463,-0.93175
-1.4541,-2.294,-2.4139,-1.3265,-1.5341,-3.1342,-0.10142,-0.29613,0.82374,0.14604
-0.16853,-0.15468,-0.11,1.7562,0.52248,2.8226,-0.050036,0.22635,-1.1593,-0.19076
-1.6959,-0.79559,-1.3917,1.031,1.313,2.0618,0.60867,-0.73107,-1.5948,-0.39193
1.3299,2.6609,2.0678,1.4858,3.5153,1.4715,-0.040528,-0.88105,-2.0614,0.26647
-1.6324,-1.5539,0.1561,-0.30309,2.7306,1.4552,0.058083,0.61566,-0.29563,-0.21307
0.026019,1.7499,-0.10336,0.5149,1.4865,0.028242,0.060113,-0.71114,1.1757,0.7462
0.43102,0.017349,0.34989,-0.28048,-2.2594,-0.99524,-1.22,-0.54202,0.86583,0.31589
-1.41,-0.8459,1.4042,1.9687,1.776,2.1976,0.70546,-0.63402,-0.92799,-0.75073
-1.5208,-0.61726,-0.73114,0.14276,-0.71096,-0.034179,-1.1084,-0.36117,-0.53831,-1.1496
