-0.5366,1.4292,-1.0216,-1.5424,-0.88345,-0.52942,-0.96946,0.19538,0.096919,0.56732,-0.59128,0.6705,-1.5322,0.53068,-0.28756,0.035444,-2.1257,-1.0286,1.6082,1.8603
-0.0005967,0.72396,1.3539,1.4759,-2.5739,-1.033,-0.77897,1.5017,-1.5782,-0.36989,1.3158,-0.089802,0.34297,-0.6827,0.81506,0.75878,-0.2761,1.5053,0.90099,-0.58335
1.2589,-0.66685,-0.45724,0.25999,-1.213,-0.29044,-1.7955,-0.72683,1.7037,-1.6378,-0.3273,-0.18761,-1.5006,-0.094172,-2.1864,0.066704,0.87364,-1.0285,-0.40093,0.54458
-0.0024715,-2.2816,-0.27409,-0.084579,0.62388,0.52961,0.35379,1.3921,-1.1233,-1.9627,0.90718,-0.49797,-1.2502,0.76965,-0.5706,0.73029,0.81262,1.2204,0.72705,0.59182
-0.50027,-0.7401,1.1949,-0.74615,0.79069,-1.6493,0.56747,-0.13262,0.99784,-0.31932,-0.80109,1.5821,0.080077,-2.4543,0.19775,-0.67625,0.36228,1.2555,-0.32781,1.5458
0.9179,-1.3529,1.4932,0.27131,1.6083,-1.467,0.93493,0.6246,-0.93566,0.78955,0.639,0.35397,0.54634,-1.0756,-1.4253,-0.82695,-1.5014,-0.30293,1.2047,0.075538
0.84504,0.95127,-1.0616,-0.72171,0.9905,1.4519,-8.0258e-05,-2.256,1.3902,-1.1705,1.1337,-0.48661,1.3265,0.35164,0.14216,-1.0205,-0.65516,-1.6722,-2.6681,-1.5218
-0.97977,0.26244,-0.1086,-1.2426,-1.1607,1.3526,-0.0056048,-0.42227,-0.25348,0.41981,-1.3214,0.064349,0.43696,1.0537,-0.69007,-0.13488,1.3098,1.3665,-1.5199,-1.6025
-0.28316,-0.086594,0.098306,-0.17016,-0.44862,0.8784,-0.026508,-0.39311,0.52945,1.2968,0.62247,-0.56923,-1.8006,-0.62668,0.16283,-0.53512,0.92212,-0.90579,-0.24828,0.48769
-1.9624,0.55695,-0.20733,1.1858,-0.45394,-1.736,0.78273,1.166,1.4611,1.6797,-1.0612,-1.2474,0.36805,0.8814,2.507,-0.014138,0.68952,0.64192,-0.12871,-0.024205
0.53257,0.16281,1.424,0.77107,-0.085201,0.5702,-1.3475,-0.55396,-1.6083,-0.053444,-1.088,2.5639,0.69515,-1.8182,-0.56229,-0.61465,-1.9216,0.83718,-0.25031,1.0382
0.98031,0.98707,-0.013201,2.1473,0.32943,0.1976,1.1314,-0.3768,0.29984,0.19948,-2.2832,0.042216,-0.2277,1.1168,-0.45212,1.5184,0.65543,-0.49035,1.3676,0.11974
-0.12848,-0.12717,0.14594,1.0863,0.063828,0.78474,0.040643,0.72054,0.67665,0.29162,-0.5655,0.18551,0.24027,0.028219,1.1364,0.82155,0.60114,-0.30914,0.79852,-0.11752
0.028416,-0.10852,-0.60649,-0.70367,1.1838,-0.062854,1.5736,0.72099,-0.61106,-0.11045,-0.11948,0.15583,1.8782,1.3726,0.51816,-0.3011,-0.39982,0.96509,0.34397,0.53739
0.54214,0.30983,-0.26094,-0.14919,0.66939,-0.084638,-0.97298,-1.9155,-0.29489,-1.0204,0.66623,-0.91938,1.3229,0.1559,0.71268,0.0051297,-1.0011,-0.11781,-0.3739,-1.159
0.99662,-0.40927,0.94218,0.88971,-0.31513,-1.1017,-1.4594,0.0038637,0.59816,-1.0218,-0.66894,0.2911,-0.23512,0.051199,-0.7257,-1.9815,0.4244,-0.018459,-0.65709,0.41918
0.5076,0.57245,-2.5199,0.084002,-0.020343,0.17569,1.2866,-1.2301,-0.30203,0.49923,0.97106,-0.14101,0.77454,0.81315,0.90501,-0.56832,1.0877,0.71133,0.55467,1.059
-1.8592,1.9852,0.20676,-0.99366,-0.32783,0.592,-1.0937,0.99434,0.10943,0.28411,1.45,-1.3902,-0.9766,0.96989,0.09538,2.562,0.68329,0.1162,-1.109,-0.65113
-1.7755,-1.4016,0.87773,-1.5784,-0.3539,1.7346,0.56379,0.62256,-1.657,-0.26098,0.34117,1.3784,-0.73848,-0.89321,-0.94697,1.1173,0.23121,-1.7558,0.21675,-1.0417
1.4189,-0.76649,-1.2059,-0.23889,1.5763,-0.31291,1.2146,0.065154,0.50076,1.8997,0.78079,-1.7587,0.24957,-0.45,0.65465,-0.94217,-0.77236,-0.98982,-0.038422,-1.578
