0,0
0,0.37126
1.8461e-05,0.45129
3.6922e-05,0.49459
9.2305e-05,0.52853
9.2305e-05,0.55692
0.00012923,0.5808
0.00018461,0.6011
0.00022153,0.61746
0.00023999,0.63221
0.0003323,0.64493
0.00040614,0.65632
0.00044307,0.66875
0.00055383,0.67921
0.00068306,0.68899
0.00073844,0.69968
0.00094152,0.70876
0.0010523,0.71541
0.0012369,0.72183
0.0013661,0.72865
0.0014584,0.73437
0.0015877,0.73987
0.0017538,0.74582
0.0019753,0.75201
0.0021046,0.75716
0.0023446,0.76213
0.0025292,0.76774
0.0028984,0.773
0.0031568,0.7778
0.0035076,0.78242
0.0036738,0.78664
0.0038584,0.79063
0.0043384,0.7952
0.0047445,0.7985
0.0050399,0.80243
0.0052799,0.8059
0.0055568,0.80942
0.0058522,0.81341
0.0061475,0.81694
0.0064614,0.82001
0.0067198,0.82243
0.0071075,0.82596
0.0074583,0.82943
0.007809,0.83244
0.0082152,0.83608
0.0086213,0.83833
0.0090459,0.84088
0.0094521,0.84371
0.0099505,0.8462
0.010375,0.84834
0.010911,0.85111
0.01128,0.85371
0.011704,0.85666
0.012147,0.8584
0.012775,0.86048
0.013384,0.86302
0.013883,0.86459
0.014529,0.86672
0.015064,0.86823
0.01571,0.86996
0.016264,0.87251
0.016818,0.87366
0.017298,0.87551
0.01776,0.87777
0.018424,0.87956
0.018978,0.88135
0.019643,0.88349
0.020178,0.88528
0.020879,0.88714
0.021599,0.88881
0.022283,0.88979
0.023224,0.89182
0.023999,0.89309
0.024775,0.89436
0.025495,0.89581
0.026159,0.89696
0.026916,0.89835
0.027895,0.90014
0.028375,0.90176
0.029113,0.90315
0.030165,0.90442
0.03107,0.90523
0.031901,0.90622
0.032935,0.90703
0.033728,0.90812
0.034504,0.90876
0.035298,0.91044
0.036368,0.91154
0.037458,0.91281
0.038344,0.91396
0.039082,0.9146
0.040337,0.91581
0.041113,0.91657
0.041962,0.91755
0.043125,0.91882
0.044214,0.9198
0.045304,0.92084
0.04643,0.92194
0.047427,0.92293
0.04835,0.92374
0.049457,0.92437
0.050436,0.92524
0.051414,0.92628
0.05254,0.92697
0.053703,0.92819
0.054922,0.92923
0.055937,0.92992
0.056823,0.93079
0.057875,0.93171
0.058909,0.93235
0.059943,0.93322
0.060958,0.93414
0.061918,0.93495
0.063266,0.93565
0.064411,0.93646
0.065481,0.93744
0.066737,0.93773
0.067974,0.93854
0.069488,0.93981
0.070798,0.94079
0.07198,0.94131
0.07318,0.94264
0.074306,0.9431
0.07569,0.94374
0.07737,0.94415
0.078829,0.94472
0.080121,0.9453
0.081395,0.94559
0.082761,0.94576
0.08409,0.94629
0.085364,0.94692
0.086878,0.9475
0.088392,0.94854
0.089924,0.94883
0.091622,0.94964
0.09297,0.94993
0.094207,0.95039
0.095481,0.95108
0.096921,0.95166
0.098342,0.95218
0.099579,0.95282
0.10115,0.95328
0.10277,0.95363
0.10445,0.95398
0.10626,0.95478
0.10765,0.95542
0.10925,0.95577
0.11117,0.95663
0.1128,0.95727
0.11444,0.95779
0.11584,0.95837
0.11738,0.95895
0.11894,0.95941
0.12074,0.96005
0.12249,0.96045
0.12426,0.9608
0.12644,0.96114
0.12842,0.96161
0.13039,0.96224
0.13209,0.96259
0.13364,0.96282
0.13532,0.9634
0.1372,0.96398
0.13909,0.96409
0.14101,0.96438
0.14291,0.96473
0.14473,0.96496
0.14632,0.96519
0.14826,0.96565
0.15018,0.96612
0.15234,0.96664
0.15432,0.96704
0.15618,0.96745
0.15832,0.96791
0.16026,0.96814
0.16201,0.96872
0.16392,0.96924
0.16574,0.96993
0.16779,0.97057
0.16982,0.9708
0.17178,0.97097
0.17383,0.97132
0.17601,0.97155
0.17819,0.97173
0.18033,0.9719
0.1823,0.97225
0.18441,0.97242
0.18627,0.97265
0.18828,0.97282
0.19035,0.97317
0.19236,0.97346
0.19438,0.97381
0.19654,0.9741
0.1986,0.9745
0.20102,0.97462
0.20281,0.97485
0.20503,0.97514
0.20748,0.97537
0.21018,0.97548
0.21225,0.97566
0.21463,0.97577
0.21635,0.97612
0.21869,0.97641
0.22113,0.97664
0.22345,0.97693
0.22591,0.97728
0.22833,0.97739
0.23051,0.97768
0.23254,0.97791
0.23481,0.97809
